"","","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
"244",244,-1.25997691036379,0.0385728664570841,0.55030925396661,-0.331983817469864,-0.320475165034493,1.61848801528948,0.582440030127352,-1.01091080910167,2.51848107775285,-0.910972282838467,0.295713458721233,0.797483421993683,-0.605904482907142,-1.60704615145151,-0.647213748182358,1.07116180615311,1.37394295656044,-0.682806255463769,-1.29226686571268,-0.780344518280808,0.681280315454836,-0.433073587464317,0.45390733727841,-0.363713547716049,-0.714590845025382
"245",245,-0.515053632099244,0.0477686461305784,-1.0339631491248,-0.983948751080435,0.145208700254525,-1.04136836200007,1.32344158593857,0.206325851947388,-0.605277619113387,-0.757655172157335,1.05649811604777,0.0647621787574018,0.255010779842623,-1.10774763183818,-1.74034742289421,0.295992231556791,-1.52959808982041,-0.0480791447248417,-0.758992519439934,-1.86035126872497,0.513760365398686,-0.0949603361652528,0.95769065620635,-1.03689478436089,-0.778573437531112
"246",246,-1.61755253001749,0.186054558032694,3.05178615240309,-2.70507935226986,1.67835823577474,-1.78611165304481,-0.164517933000241,-0.0887326803020825,-0.885571917082132,0.853631847320823,1.52278145426732,0.706129011188267,-0.572682788108944,0.28186105985215,-0.874053010505988,0.627497817855187,0.209801525882893,-1.33985549083636,-0.997091040050243,-0.698558580622177,0.719109416939324,0.15029826629233,-0.999581975966108,-0.266598630312684,-0.100378281168852
"247",247,-2.42307778532077,0.934448558968507,-1.76510381657121,1.09276122718826,-0.868560354047793,0.637609361955143,-1.782357852193,-2.11179425673346,-0.087051131593895,0.697989197034422,-0.0958367051160179,0.188998838643031,-0.86688999241002,-0.120800478972679,-0.511678805260189,-1.00658947930777,0.260997185955654,-1.04598296106193,-0.145122238564609,-1.13174289191931,0.831005815604466,0.171125449983215,-0.99604447589437,0.984435758208768,-0.0817108621537597
"248",248,-2.66776606151718,-0.383928532844683,-0.206036678816304,-2.51367712630071,1.53951691012439,-0.636611495137964,-1.24813168837578,0.208395078966189,0.536388978447966,0.472228097543439,0.680102290487894,0.307962292484258,0.0123022962146019,-0.480944519902003,-0.616637897237867,-0.0181377345168717,-0.396769411493721,0.579653125462835,-0.105607582054084,0.758014687305687,1.40194960476924,-1.80126517729953,-0.36072876191493,0.499263854073953,0.805977884134137
"249",249,-1.25412279878496,0.12976145864213,0.481042415395237,1.62315871689062,0.480827932977366,0.501257634120056,-0.180729877672999,0.918967815428333,-1.39069098451944,-1.23502415469817,-0.865321369601783,-0.292819454792375,-0.46512607738394,1.20193339635189,1.1979479671895,0.639195617793058,0.354492860011974,0.348349540269611,0.354730454660036,0.107827545612112,0.884095651622039,0.949575210556785,0.493669577999504,-0.326228615041898,0.24712567936407
"250",250,-1.5938113379642,-1.24967549101598,-0.746023236584346,0.724050773567468,1.70033695693633,-0.444254801932836,-0.672169019983662,-1.29271750944706,-0.342093460730138,0.613080308562675,1.0175164270417,0.222623510224636,-0.810114363407781,-0.0262755626187673,1.49360225802578,0.836316136983328,1.99819086311804,-0.333334003211197,-0.868277634785107,0.585235579057154,0.704320481180527,0.0877151279755059,1.23848695032164,-0.339487940520999,-0.489168269131955
"251",251,-1.35553424224415,0.613273023038702,0.0702577354570463,0.046561012801831,0.606120076247419,-0.606976395977165,-0.703866367610359,0.476676012082298,0.444089510256015,0.391394286625501,0.17776074240541,-0.489766509389538,-1.40284357186435,-0.0263689632860502,-1.17809965295354,-0.790061474462888,0.0816869540244308,-1.13860019415094,-1.17537201099357,-0.458171583436134,-1.15233302211682,0.232199206668344,0.574839083154378,0.733469806500045,-2.03278386006275
"252",252,-1.56099524529758,0.0927898937418605,-0.150767037816214,-1.40500651244512,-0.143568405568159,0.226814601054613,1.10469999096864,3.55236698724747,1.42086984494346,0.192069396399237,-0.612339092495337,0.274418543792455,1.03607881791638,0.790254811996337,-0.977235414524527,0.628531970882943,0.73220988788115,-1.17360324099,-0.817508258953837,0.775106856463511,0.349145630756659,-0.806509707999571,1.22615668937201,0.122510853722684,0.0860497919599229
"253",253,-1.62691097774623,-0.980267511353143,-0.552489600697769,-1.18341018549384,0.398264063441018,-1.63670931369674,-1.50946007465051,-0.727971395839357,-0.255699730903195,0.330583399695029,1.37740907350021,-0.438780731217588,-0.531062339396171,0.650082123521767,-0.347198974179608,0.0134905162980325,0.728723998272995,-1.04715686101231,1.04336933647101,-0.181552430126971,-0.139952426713964,-0.904101708409624,-0.173232057790113,-1.36874744389426,-1.08221379823097
"254",254,-1.85897168021072,0.0849787682626728,-0.0163353198762591,-1.07275567586485,-2.65112839288711,-1.65917939089466,1.6195677851228,0.45824799178729,1.36728904146694,-1.31466613191815,0.546643198947913,1.36943767900586,1.61519709358787,0.132073837953593,-0.635827900078628,0.170568176847556,-0.811965069206107,-1.52905255844533,-0.512854358633104,0.503154349973817,0.38617218589312,2.01251530254635,2.09563868236765,-0.445032755286019,-0.232182525423547
"255",255,-1.08280224495976,1.39313733101681,-1.89194662498041,-1.0238708036252,0.29115735317828,-1.53565811988594,-0.743070754827254,1.46334291464746,0.956339329114681,-0.919577987368179,0.950676148167308,-2.18784165348114,0.972177919778004,-0.747708425646001,0.0805016393516817,1.84367191345808,-0.730598984769948,0.0437271096286696,0.764019061601536,-1.09767292707824,0.803218699597886,-0.361758020015861,0.302069040963701,-0.551157657336916,0.230616826098288
"256",256,-1.43969414362505,1.01949090313797,-1.45592021165481,-1.33439377229674,0.177199765089945,1.96433138822681,0.83225984443078,0.807332698064326,2.76665104362951,-0.568280589748537,3.70153283511842,1.96440622580589,-0.907331156851962,0.285759432866144,0.749321858955585,0.0815478024304951,0.116206593313044,1.18705428706133,-1.38923950581147,1.20284654143145,0.41777787794511,0.138522147887163,-1.39885274006368,-0.820789457373937,-1.11036174967892
"257",257,-1.60373318262266,-1.67162788622976,-0.626541929706537,-0.620633828623484,-0.835554798175881,0.111219237748008,-0.300104787731616,-0.35173595041164,1.29695466543134,-0.565966702177132,-0.224526910201807,-0.389976910256481,0.92641979454816,-0.390623052037739,-1.13482613298562,0.604802141697848,-2.33340968870907,1.03497280135649,-1.52259529247007,-1.66321993874925,-0.457665010472544,-0.690990108100903,1.20943028385698,0.711624053529705,0.855675779368122
"258",258,-3.09927667166552,-0.7355748205549,0.679250915276182,1.72438308151295,-0.325987847409149,-0.364337829271486,-0.68969495744685,-0.686884687190277,-0.628926069488134,0.535181271956952,0.509331358682084,1.62389564252582,0.452130064180311,-0.492579181470137,2.01761520085622,1.42430208332038,-0.00557042875162617,1.35864993345541,-1.01130669371869,0.56401604284637,-0.589590533569963,-0.95335834669929,-0.792961010376963,-0.129728851891084,-0.147781510162253
"259",259,-3.0362062081549,-0.0229406212249245,1.22491997399356,0.127958018941001,0.448607597396803,0.0861852980296309,0.253804953922776,0.240036314858458,-0.353289630218782,0.139570972463676,-1.15158208930113,-0.736408353495614,0.834277478237536,0.6599611771939,0.678738161527933,0.497137508997753,-0.15344320440777,2.22683798555734,-0.198645595583169,0.0290357517735874,0.361191751013972,0.099111801555312,0.873735550054776,1.25024321744905,0.511976576294672
"260",260,-2.184416920776,-0.9745096141242,0.400427800063293,-0.0707505676221011,1.19651724752755,0.0120286178415616,0.4928919969427,-0.187888050525517,1.80052982033773,0.872596484087043,0.264473234565138,2.32658608785609,1.05286371443466,0.611946234091415,-0.519932736959115,-1.61594250127629,-2.1728561438232,-0.278244122620201,-0.341624519781198,-0.596492393296122,-0.132328651975913,0.554273046830974,-0.7647330872421,0.915345802876987,-1.89130663094732
"261",261,-1.07275837600983,1.91522802822558,-0.24223218989905,-2.02132967107577,-1.40566764216637,-1.19103551819985,-0.894741183535354,-0.101763809160332,1.17495607642273,0.653459819473913,0.214463060147818,1.69114338992661,0.045951649867758,0.532821352965445,-1.74939356978411,0.944498278286427,1.06856564721805,-0.0400340032166394,1.39133420786205,-1.1823361229746,0.523687781650399,-0.71701062840668,-0.649601534119432,1.35847915427548,-0.430591977291659
"262",262,-2.73165455058085,1.37060781357851,-0.677587444186287,-0.270489477525213,-0.575686232657674,2.10891780893529,-0.142845339387441,-2.11095078072165,0.685735234714527,-0.501639578202804,-0.991355075129748,-0.327663972530558,-0.17133497222994,0.102360955632465,0.358622562215264,0.670173136150107,-0.870819422454781,-0.321647017618226,-0.176803890059618,-0.332211570977749,-0.527929859258882,-0.39734103453337,-0.865829693183479,0.223755354712681,-0.706294459123106
"263",263,-2.11423865154053,1.02090708925681,2.15799551290921,-0.0256191032746758,-0.679940256207493,1.78307311723564,0.410242216174701,0.638988511485697,1.48525494348201,-0.70889428537887,0.226929704575616,-1.13126486933682,-1.042051205531,1.28747285091402,1.51477585840591,0.874536264124978,1.39706289200963,0.737522076178105,-0.51893545934518,-0.439084660791499,-1.22326756509867,0.522627098012586,-0.12312289389575,-0.510679288535875,0.0616449988253918
"264",264,-0.294171923828449,0.963565380604399,0.143182386236063,-0.826497728968671,0.0843220261380334,-0.0239645999658134,-1.06657614452665,-0.515741745098399,-1.92199882046124,-0.647848295428538,1.20626076467546,-2.09817090305347,1.41545841248004,-0.716829178483798,0.0132638800829422,-0.176445006352782,-0.19761611211532,-1.85922902888316,-0.204586733562423,0.194520949068233,-0.150573067738321,-0.270961241925228,1.0525947759008,-1.56699488729268,-1.80446106263811
"265",265,0.0357351094391884,1.11791709801106,0.132318481328177,-0.115713819101039,-0.368647560615146,-1.74981847875785,1.76742872886489,-1.92104756877538,0.658827320736607,-0.120195239407681,1.77226191837293,0.421598752229233,0.355325594907155,-0.474636399025669,-1.69168179057685,1.3684871473282,2.11606466912247,0.425829669564784,-2.24272433795738,-1.44674689666755,0.411078748883276,-0.123037676920524,-0.230308157263218,0.198316772214469,-0.24027919230053
"266",266,-0.645641157235533,-2.03933239600162,-0.571626247545954,1.5312585204403,2.09301098585064,0.396776048222709,1.01389106952655,-1.00901468889786,-0.463249547966514,1.22932828989451,-0.30490644905011,-0.646003730335216,-0.172993897388666,0.736367917266229,0.754345777788353,-1.03168648681698,-0.344267632787907,0.313803811682838,-0.199184904142115,0.501512454407592,-1.04580390788241,-0.32746064363246,1.33014572356496,1.35367098891154,-0.537097381125123
"267",267,-3.69847032540882,-0.739935345872167,1.57695881599785,0.01671404437265,0.574289506050144,-0.159286866015001,-1.89217758574515,0.574359066724998,-0.844818589928715,0.0561550739884252,0.842100270048504,0.423849091210462,0.62742863355615,-0.215781523616691,-0.721304504514351,-0.363015127335507,-0.551613640891019,-1.25011775667149,1.95542809140081,0.945682407204393,0.998035487451722,0.771988350113214,-1.15395051739265,0.465897832774775,0.955384978277004
"268",268,-1.28902976670934,0.511394874614226,-0.807053080036648,-1.84034825156044,0.852828963913442,-0.775831904937782,1.29317288134377,-0.0601317271715408,1.20109110498054,-0.155228880002752,-0.865720762395463,0.372239803288032,0.53139381917192,0.479588359978237,0.775019361069408,0.591173234825937,0.798690027848541,-0.509782935614581,-0.160322038169458,-0.0307798171548974,0.425163508807619,-0.165688560180619,-0.1534660691725,1.66730227357091,-0.334412249162616
"269",269,-1.28954224832827,0.275674714732398,-1.03686792629237,-0.936435426731088,-0.373945096149955,-1.7278294701755,-1.11469447744676,-1.24510656205388,0.408206666532554,-1.82399266892174,3.36815363023902,0.580499278081057,-0.555368202844864,0.950895101195657,1.87057837183692,-1.65548771650264,-0.807907215817136,1.65544880969206,-0.496306048536232,0.591571042378861,-0.609843353558994,0.00894345882546649,-0.301729451515994,0.114403575431501,-1.1027804778877
"270",270,0.0376195686025965,-2.56232422839535,1.30964041384535,-1.67557937845935,0.930212857201844,-1.08183057766033,0.51573595383896,1.63038724332717,0.905148525524562,0.0461341036213127,-0.399123934837726,0.109650894866826,0.682230046019656,1.3684505442724,-0.552045725621662,-0.882789096825267,1.40934157293034,0.1805012920956,-0.373458419305112,-0.242335558924555,-0.0863191177185287,0.0539773012185854,1.12700713368401,-1.3332037871244,-1.30673610449734
"271",271,0.350101276803123,3.27603650705947,0.0607265436448391,-0.157265097038578,1.71845572167044,-0.728666986668085,0.765264697565127,1.6405856560679,-0.380019247123802,0.829419336236564,1.05459723985749,1.21229791584314,0.154906078555181,0.192056658854222,-0.152168662891552,-0.157444517321662,0.663019997831518,1.05444118159594,-0.791410630303804,-0.146446088241145,-1.87731518674323,0.86229343642424,-0.0442288793424099,0.0346779788577326,-0.156307366921451
"272",272,-0.00510764837403275,-0.0406104067705795,0.671186890990535,-0.181355382323096,-2.79026635574178,0.142563796752255,0.345934884408391,0.0308496123550866,0.68784780510107,0.982348757528581,-0.670409268693042,1.39082500633112,1.50366669515981,-2.09647821312309,1.73734838555262,-0.0688244111360594,-0.429996362101157,0.934700432039013,0.0170748266521895,-1.0918106539769,0.662519272132481,0.414567705482842,-0.276110433458536,-1.0053554509038,-1.08568034782207
"273",273,-2.41763562608103,-0.818438319788939,0.0135964458981889,-0.432837500202877,1.04173537437954,0.411567581581665,1.56578601976862,-1.96490948486888,-0.0588500602197834,0.452945818241017,-1.1677524277937,0.504400617951883,-0.254073392786122,0.633373383371538,-0.607284294997792,1.69763672164339,-0.887629796465961,0.0863251200910191,0.815236398982123,1.03181386622969,0.399021525970271,0.682011814937539,-0.262445640202756,-1.08222478288746,-0.250559225367898
"275",275,-1.06389652767553,-1.26003086427991,-0.852476047959799,0.198242801623943,-0.208926781684572,0.727642295304505,-0.222566803056756,-2.01315504450556,-0.329622716561438,-0.230590387962668,-0.385509228132017,-0.160448013521014,-0.270469042602816,-0.921537649021997,-1.86483903353448,0.665053612703886,1.54965439599472,-0.0914758930195179,0.712948360902147,0.0681221700781273,-0.615494172779046,-1.12781874006437,-1.76782939499738,0.418481122543489,-0.514899434051292
"276",276,-2.54282349323729,1.78042408863987,1.94313476214543,1.82180031433235,0.293909969543716,0.697908956009079,1.07894990777632,0.862962285878845,-0.278156582729016,0.189220529595801,1.65006654877964,0.593979914968165,-1.18068926463081,-2.25507621503849,0.948659615261819,-0.659903920790323,0.8279840057025,0.0993329663030661,-0.230355293905504,-0.773852970067319,0.483548465670512,0.263138209077926,-1.07175583800198,0.737091587231832,0.629922159120213
"277",277,-0.781901442023478,0.243678836671794,0.50732494623987,-1.20258901019835,-0.532859492691532,-0.611176244707851,-0.66699374008258,0.10676042834626,-0.877391929825078,0.391448470834421,-0.293186786202426,0.226311713880095,-0.206282475351427,0.66181073279685,0.749564681427414,0.0175004347016102,0.942960329378454,-2.36627633084673,0.456760991163858,-0.258292422309757,2.06190809650791,0.391234567266607,-0.280229739784267,0.940894915346622,0.104160262632084
"278",278,-1.25791097464616,0.573192963920367,0.361142393815319,0.669401469681992,0.0224319982323455,-0.569339655007566,-1.05276560977674,-1.38366852658403,-1.03746482058646,-2.43117048139778,-0.170546606354233,-0.301010773841282,1.08357016895067,1.17452144194017,-0.288605629863773,2.12111038955079,-0.709846293238192,0.182893594465281,-1.14627995454743,-0.14373237994392,-1.51202414249108,-0.781951605627768,0.97003048016412,0.188595424509134,-1.4544800909121
"279",279,-1.72550709708686,0.643877698180146,-0.887700078092462,2.61741112355092,-0.0220891763780692,0.854861557047544,-2.20057646306135,-1.22787849015247,-0.723118461483253,-1.1377020795822,0.880450008336289,1.07396169837602,0.485536731625661,-0.792596467849286,0.0989188620920061,-0.729311268306453,-0.731560034281933,1.05196675262975,-0.716517020073413,1.41064062857715,0.178805978698478,0.534651690064867,1.05742404389363,-0.953371287768047,0.194977104351093
"280",280,-1.51415364320065,-0.791985426324036,1.28837644568924,0.952481193280628,1.35329023027372,0.519442346990321,-0.887044958886961,0.417887943485853,-0.0316930768718193,0.164263277229383,-1.39200974334159,1.4620855311228,-0.301337289908049,-0.315696055573036,-0.897621583359221,0.385658238525233,1.00214821702275,-0.59626417943717,1.31672648843162,2.26578611281777,-0.280142342495063,-1.30221832487572,0.95711022629208,-1.76557903913968,0.395524880047763
"281",281,-0.399004795113458,-1.72467017884539,0.151642839460781,1.14915516484904,0.827538558438393,0.764089128650074,-0.177176829930692,-0.433395124517864,-1.44180434361761,-1.00264224825818,2.29252368437081,-1.05993989045702,-1.87530835414226,0.944459117014456,-0.258880596585317,0.662437068579986,-0.252361374731389,1.00465512463391,0.140391634572563,0.441344331431448,1.25879956811172,0.171909031409619,-0.105861153436353,0.583158043135118,-0.976379740278274
"282",282,-2.10393280740523,0.0389668403464557,1.10492817695442,0.407771485984308,0.417185572605719,-0.0171402109762473,1.00445695289405,-0.174707181333652,-0.850347619140873,-0.254124543744775,0.0739619688616286,0.843581088683212,-0.129211843319205,-0.277337800986272,1.32519605196006,-0.421118306425587,1.26040138247779,0.142494993698914,1.04504896171766,-0.362739482877144,0.214232741933755,-0.519117023304894,1.74961474410818,0.261521550693615,-0.519815402115063
"283",283,-3.58667317280868,-2.85524734568063,-1.89783715464603,-0.74412776635651,-0.504280141319632,0.871688967246213,-0.831829686432134,-1.27235173041429,0.263420724909298,1.03886035102925,-1.34248351802377,1.42246134398982,-0.537095930393919,0.239029037107739,-0.0883866602470008,-0.0697174647095286,-0.497789224474792,0.908942730224574,-0.105494881230594,0.46804156588246,1.36755418137325,0.581398250286027,1.05507993635341,-0.0109179695885849,-0.299526629211109
"284",284,-0.54641695904948,-1.24721388368123,-3.36977725246726,-0.262796812106575,-0.427507303063711,1.8317309405317,0.395391383491226,0.484652821461525,-0.175576498160449,0.856161625216921,-0.128372780744414,0.993577184575743,-0.149371150224236,-0.642050103065661,-0.56913814202292,-1.63687713342162,-1.06336935052889,-1.32840698182706,-0.335509487363335,0.614479352279523,-0.372915332886508,-1.10862001262201,-0.411155720392134,1.55582621379011,-0.349432848105899
"285",285,-1.83965813445263,0.714481681978717,1.30813034005658,-1.5507869371239,-0.251263530129944,-0.234227722402418,2.09290037970992,-0.709386888996984,-0.442329318344067,0.712627932023104,0.0678872807160363,-1.52993021788623,-0.65767011468383,0.579568528221134,0.566272280537273,1.53996407320887,-0.992527395908731,0.486975521170941,0.745785282309348,-1.20789232579019,-0.999170815420741,0.491955989696479,-0.864067884547738,0.415762247921638,0.0240185359138325
"286",286,-2.11044013915411,-1.17651766825664,0.212730895586272,1.51952272960277,-1.22237423468479,-0.572734979491335,1.23105990331928,1.60232292548416,-0.052621382074784,0.752881358574849,-0.398256747826318,0.0669774349462112,-0.398631738983645,-1.15389388339428,0.839908170615738,-1.17454297754381,0.868565845300783,0.652252705940953,-0.579412476273134,-0.34221493245465,-1.21458702087736,0.473270393972426,0.86020477181109,0.280084584710664,-0.633256867956579
"287",287,-1.17632516797316,0.627634213142379,-1.83979231962652,0.009881123008954,-0.621378383069844,-0.175142111660348,-0.334842651606621,0.265422196218619,-1.29912279489002,-0.513828719742194,0.730141681402221,0.497502711575611,1.79195129392411,0.272497763866727,0.292227212184138,-0.182068699249984,1.42861755247657,0.755523067383158,-0.520850220757558,-2.20573930134043,0.690609248848167,-0.508100855889375,0.0557472163147277,-0.0777352334727276,0.499492039868313
"288",288,-1.71237679493147,-1.08033514909081,3.60771512120198,-0.677556479922643,-0.583115427905242,2.55871494519955,0.919343544313906,1.13306806552048,2.33281089847162,1.61099302722222,-0.198067913002677,0.765303074744601,-0.199807675260188,-0.0770269836005392,1.64340486949689,0.225771783226263,1.43304607629685,0.661613182943652,-1.13058285892263,1.35538196615586,0.090293524064251,-0.415102254558879,0.0351099643971668,0.126557365022198,-0.941953056244236
"289",289,-1.26122748154405,0.165198610727763,0.54585583432708,-0.231387560519658,-1.06561621099554,-0.721204701622226,-0.208117117443702,0.126819047995962,-0.610231882880183,0.141997351299712,-1.09952867060077,1.03554516943681,0.063153926861132,0.740668057637593,-0.209043445790401,0.318404397329444,-0.45923300971357,-0.0156107042913797,-0.568278618225805,-1.01195752382567,0.665079633891266,0.0433061478680272,-0.559855252608256,-1.03792741165988,0.641541364371502
"290",290,-1.46002561791788,-0.0882775329231168,1.52536538683152,-0.666979647734189,-0.478752403179639,1.7503597259016,0.213631444286954,-0.18760708057505,1.18310842697853,0.339021901171204,0.35102855196732,-0.670289062469085,-0.366235208257486,-0.602080472558658,0.569520622265417,-0.353961667105277,0.451004727675308,-2.17605125002875,0.331069922698418,-1.84891953322195,0.859710388219504,-0.428229001466458,0.880748009950049,1.44964519798659,0.254813680661942
"291",291,-0.66540856819846,-0.749453034558491,-0.342741031432892,-2.11942846517435,0.841307703635124,-1.23497283968845,0.435383604417253,0.654532077150699,-0.685012866972909,-0.600682323415273,-0.420449166875743,-0.404093666222083,0.776620757655136,-0.486741705910788,-1.27436852255869,1.75142975674418,-0.303094292000105,-0.177847043597621,-0.850449638316942,0.907775626398459,1.14390177317693,-1.25751592925578,-0.339815039409057,-0.0731212573438048,-0.00521048270672257
"292",292,-1.84212746683619,1.59848689884748,2.13312887779229,-0.45325939087584,-2.26245017823525,-0.833254492848485,-1.40737982120839,-1.09449596213703,0.0774498185865405,0.497948976720734,1.91313063586523,0.14475404875751,1.49164059133437,-0.931034364002501,0.405540607956,0.212807629931941,-1.56596814294357,0.337305101618666,-0.682374697531062,1.17823479482899,-0.750991760897048,-0.201344951762567,0.201065794014724,0.359270882840374,-0.202265761981848
"293",293,-1.565990496834,0.69241091644096,-0.379739226944928,-0.427654830800642,0.633201982563712,0.784301633873805,0.33504729263801,-0.231766640684062,-0.360643213381328,0.778085252972303,0.0458269539302588,0.790068369276014,1.37599377483881,-1.79103028187928,0.397522781961234,2.0594667117058,0.62233234824361,-0.342963051204296,1.62973420755049,-0.0120921314077503,-0.866693030766097,-0.0174258977799941,0.425819594525782,-0.936711968390561,-0.716796864301317
"294",294,-1.05189589869265,-0.683779987484341,-1.06526219616052,0.00978741974238262,-2.20775452816733,-0.692165869142478,1.61045989313512,0.579290372753501,0.533680407353478,-0.224351340317481,0.944719334027776,0.689798986131057,-0.481065754036842,-1.24908141671739,0.710092099900568,1.17839695960357,-1.00636109783257,-0.539999246345613,-0.0446099297389901,-0.111193396139215,1.22096166045901,-1.00100040226875,-0.870774508740544,0.450548552604686,-0.487302058390139
"295",295,-0.910866267048811,-2.04673539750614,-1.15397443501878,1.90086691202254,0.0360072568907099,-0.920425860117117,-0.796297657064673,-0.137130519342649,0.474525833404979,2.10376217990216,0.724183092934399,-0.919231903370746,0.490677948502493,-0.3386911702721,-0.354881207791182,0.253860365115785,0.406471092301535,-1.54827436561263,-0.0395647620673798,1.27015748403541,2.53538156610611,0.072737331293046,-0.341836850155647,1.32567057436768,-0.454952955632627
"296",296,-1.22900575331985,-0.550997588470272,1.95276322115836,-1.11857151012712,-0.354829139749134,0.791289284675882,1.59154871509251,0.805249441426877,-0.576062666395971,0.420756741867826,1.71873596346483,1.08267750314352,0.804351090361036,0.804923280647492,0.939454864610094,-1.27082245341174,-0.399162220242008,-0.116296165174937,0.708886486435048,-0.773106545095532,-0.317723270750732,-1.86386711218912,1.28459251029249,-0.596806872005416,-1.28702774232109
"297",297,-2.23957322600509,-0.568559436072132,2.10333213579409,-0.622252579723058,0.2838621720127,-1.00308490237018,0.382448234267843,0.982948751889613,1.27054405733338,1.25187575121722,-1.68372756603266,-1.20632127438848,-1.90487217432624,0.088288464316308,-0.795089260273227,0.778822283802887,-0.815677689472016,-0.20822749351004,0.437137064467565,0.0294134322555817,-0.0762985473854484,-0.808003045771032,0.734477933521488,-0.450457658115271,-0.177497089816745
"298",298,-3.98520332071692,-0.0778976065258834,0.0729690345346762,1.66705592954204,-0.481981828390654,1.86634287296209,-2.21419221210359,-0.747478174577304,-1.62107311406328,0.978373533479695,0.717559480213323,0.812139964249354,-0.381696468880405,0.606991254217179,-1.34004607008746,0.356427106725651,-0.759187035928149,1.86399168182519,-0.538933664347942,-0.7257393788619,-0.264064024840023,-0.280891519386431,0.203327012938757,-0.0910534807930064,0.177043584475786
"299",299,-1.23877650489569,1.25304476133456,1.77647701739022,0.191322864459841,-0.912120257101386,-0.700958221029044,-1.13768999253101,0.29488265006877,0.0439801314037846,-0.704655447952656,-1.17444847463392,0.473734229617716,1.74033066173704,-1.14524290416782,-1.64798494596259,0.326281469385233,0.635586594198449,-0.12554581784142,-0.70757235435341,0.719775587330538,1.50153791698566,0.923912252418053,-0.209471868539246,0.0826106880603524,-0.576813188294689
"300",300,-0.571891452172312,-0.0291551438499949,0.28721441271358,0.177594795280157,0.352544733551929,-0.59303786485649,1.96962292152676,-1.47541271448091,1.0796202555672,-0.957573126987455,0.623281685678741,1.01775452682438,0.493631375589819,-1.02930345128993,-0.500736785541685,0.262456807096564,-1.20304839439319,-1.60147215517066,0.157461779935636,-0.569448296680198,2.26192932550455,-0.844441960965144,-1.2184817162385,-0.586165191257233,-0.980516801376698
"301",301,-1.87094350429111,0.346088346423082,1.20451069670463,-1.57542882301881,1.7159231676211,-1.15152889372271,-0.756332142646539,0.938966712746528,2.0927828386841,0.618303841662891,0.528042186719261,0.841700767089207,2.35932896759888,0.151718664658327,0.321376680118963,1.53165937524056,0.00607045030391488,0.344243543430013,-0.423477964853875,0.581239112360608,3.14393239911232,-0.634769973331307,-1.89154869299124,0.664593826699685,-0.0266565372630186
"302",302,-1.94458431905219,-1.87981190444432,-1.63248939305701,1.2702175044486,-0.231963765345951,-2.57655761834168,-0.154717524317487,-0.84568051662084,0.441949404457732,0.30995116440646,0.125347510415639,1.08038604186533,0.56968490800182,-1.20465374147372,2.1090696006258,-0.660712933015202,0.6534759657652,-1.33160112299127,-0.575132334151458,-0.638707717162807,0.879274146334564,0.352346311690136,-0.00070558366007907,-1.36988009575923,0.592012574371092
"303",303,-2.36039441779402,-0.50530772486438,-0.441033205773966,0.460563562964929,-0.196894079891775,-1.82686385682413,1.0322502912388,-0.606118377825427,1.02745215683298,-0.918976408561147,-1.19363656398576,0.24170966824782,-0.0753057566787248,0.54456951642771,-0.797317113273609,-1.04910845473377,0.0811725280885638,-1.1869007058712,-1.65845846072481,-0.474670483243624,-0.883138588995254,1.6982895907697,0.290124632021397,0.485337200604434,0.0909225708371054
"304",304,-0.529941025007991,0.353862680937979,3.2865708186292,1.38469087684455,-0.113423003135742,0.442848632965047,-0.850654751134687,0.776270449422971,-0.15649809810259,1.54734747013901,0.0887092250677755,1.71658919702968,0.1828482110653,-0.875801550692164,1.58837223790525,-0.273179996744948,-0.0843054463438877,-1.00939230822435,0.0338194657110681,1.21066517633333,0.739295122434799,-0.81079073693769,-0.433981312402989,2.05691472207495,-1.24235879731193
"305",305,-2.20878324409228,-0.631871774523294,-0.5144199006024,0.843606949892792,-0.339529621973949,1.29617607282179,0.640560488342948,-0.425621739134012,-0.755759480230812,0.0727837750209582,-1.32154559058081,0.0612908860903482,2.15589850894926,-1.51579950490175,-1.03507829202475,0.213207568963361,0.318785382792949,-0.0225249316939521,-0.30754724339513,-1.27872244844559,0.986731395940613,0.298581132455461,1.94350273989307,0.451123052930507,0.0742330586787048
"306",306,-0.29902499058208,-1.46105765923268,0.968353796426861,-1.24741509218501,0.729967852472878,0.0965199599241992,-0.377568112607929,0.0567964962899522,-1.24501584359969,0.655801454247388,-0.527704385880471,-1.09715668807422,-0.436437312390607,-2.9465417658946,-0.316731906378238,-0.991432069531361,0.506553206600509,-0.994307131857404,-0.904196456756502,1.28812117441559,-0.453701991693577,0.412631590029114,0.560915989672242,-0.57756730896283,-1.39253827026423
"307",307,-0.576519685771477,1.43568375330957,1.91983360502617,-1.32019046794516,0.0773498666083331,-1.76422353917007,1.51079989224878,1.55659962347255,0.0660794024132338,1.76290721314061,-0.477556494389452,-0.169749969865728,0.328160895262547,0.950419854878648,0.290049662408389,0.534570432521348,0.790402582825422,-0.330548196113551,-1.50989448617475,-1.46755989214895,1.37388761865402,1.86553972300913,-1.19410871289906,0.234500440873845,0.851722023333217
